id,instructions,prompt,body,createdAt,updatedAt,ruleId,hint
2139,"Rewrite the sentence, changing ormatting and commas as necessary.",My sister was born on <u>August 2005 21st</u>.,"---
- My sister was born on {August 21st, 2005}.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2140,"Rewrite the sentence, changing ormatting and commas as necessary.",Do you know what happened on <u>4th 1776 July </u>?,"---
- Do you know what happened on {July 4th, 1776}?
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2141,"Rewrite the sentence, changing ormatting and commas as necessary.","We were able to see the comet, Hale Bopp, on <u>May 1996 12th</u>.","---
- We were able to see the comet, Hale Bopp, on {May 12th, 1996}.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2142,"Rewrite the sentence, changing ormatting and commas as necessary.",President Obama assumed office on <u>January 2009 20th.</u>.,"---
- President Obama assumed office on {January 20th, 2009}.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2143,"Rewrite the sentence, changing ormatting and commas as necessary.","What happened on <u>25th, May, 1955</u>?","---
- What happened on {May 25th, 1955}?
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2144,"Rewrite the sentence, changing ormatting and commas as necessary.","We moved to the USA on <u>1972 March, 12th</u>.","---
- We moved to the USA on {March 12th, 1972}.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2145,"Rewrite the sentence, changing ormatting and commas as necessary.",The flowers are red blue green and yellow.,"---
- The flowers are {red, blue, green,} and yellow.
- The flowers are {red, blue,} green and yellow.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2146,"Rewrite the sentence, changing ormatting and commas as necessary.",We only have two apples a loaf of bread and some cheese left.,"---
- We only have two {apples, a loaf of bread,} and some cheese left.
- We only have two {apples,} a loaf of bread and some cheese left.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2147,"Rewrite the sentence, changing ormatting and commas as necessary.",The walls were lined with shoes sandals and slippers.,"---
- The walls were lined with {shoes, sandals,} and slippers.
- The walls were lined with {shoes,} sandals and slippers.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2148,"Rewrite the sentence, changing ormatting and commas as necessary.",Some good spices are parsley sage and thyme.,"---
- Some good spices are {parsley, sage,} and thyme.
- Some good spices are {parsley,} sage and thyme.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2149,"Rewrite the sentence, changing ormatting and commas as necessary.",We own a cat a dog and a goldfish.,"---
- We own a {cat, a dog,} and a goldfish.
- We own a {cat,} a dog and a goldfish.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2150,"Rewrite the sentence, changing ormatting and commas as necessary.",We have a violin viola and cello.,"---
- We have a {violin, viola,} and cello.
- We have a {violin,} viola and cello.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2151,"Rewrite the sentence, changing ormatting and commas as necessary.",This 24 hour restaurant serves breakfast lunch and dinner.,"---
- This 24 hour restaurant serves {breakfast, lunch,} and dinner.
- This 24 hour restaurant serves {breakfast,} lunch and dinner.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2152,"Rewrite the sentence, changing ormatting and commas as necessary.",I love pies cakes and doughnuts.,"---
- I love {pies, cakes,} and doughnuts.
- I love {pies,} cakes and doughnuts.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2153,"Rewrite the sentence, changing ormatting and commas as necessary.",We need sheets pillows and blankets.,"---
- We need {sheets, pillows,} and blankets.
- We need {sheets,} pillows and blankets.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2154,"Rewrite the sentence, changing ormatting and commas as necessary.",I have apples oranges peaches and plums.,"---
- I have {apples, oranges, peaches,} and plums.
- I have {apples, oranges,} peaches and plums.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2155,"Rewrite the sentence, changing ormatting and commas as necessary.",The old man had a cat a dog and a rabbit.,"---
- The old man had a {cat, a dog,} and a rabbit.
- The old man had a {cat,} a dog and a rabbit.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2156,"Rewrite the sentence, changing ormatting and commas as necessary.",We have corrals for horses cows and sheep.,"---
- We have corrals for {horses, cows,} and sheep.
- We have corrals for {horses,} cows and sheep.
",4/19/2014 15:43:31,4/19/2014 15:43:31,510,
2157,"Rewrite the sentence, choosing the underlined list with the correct commas.","The sky was <u>red pink and blue / red, pink, and blue</u>.","---
- The sky was {red, pink, and blue}.
- The sky was {red, pink and blue}.
",4/19/2014 15:43:31,4/19/2014 15:43:31,511,
2158,"Rewrite the sentence, choosing the underlined list with the correct commas.",I need sugar flour and milk.,"---
- I need {sugar, flour,} and milk.
- I need {sugar,} flour and milk.
",4/19/2014 15:43:31,4/19/2014 15:43:31,511,
2159,"Rewrite the sentence, choosing the underlined date that is correctly capitalized.",She'll be better by <u>october / October</u>.,"---
- She'll be better by {October}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,512,
2160,"Rewrite the sentence, choosing the underlined date that is correctly capitalized.","My grandmother was born on <u>tuesday, june 2nd, 1970 / Tuesday, June 2nd, 1970</u>.","---
- My grandmother was born on {Tuesday, June 2nd, 1970}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,512,
2161,"Rewrite the sentence, capitalizing appropriate words as necessary.",Our parents were married on april 20th.,"---
- Our parents were married on {April} 20th.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2162,"Rewrite the sentence, capitalizing appropriate words as necessary.",She will have a new car by november 14th.,"---
- She will have a new car by {November} 14th.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2163,"Rewrite the sentence, capitalizing appropriate words as necessary.",Her fractured arm might heal in august.,"---
- Her fractured arm might heal in {August}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2164,"Rewrite the sentence, capitalizing appropriate words as necessary.",We'll scale to the top of the mountain by wednesday.,"---
- We'll scale to the top of the mountain by {Wednesday}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2165,"Rewrite the sentence, capitalizing appropriate words as necessary.",Our trip is on saturday.,"---
- Our trip is on {Saturday}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2166,"Rewrite the sentence, capitalizing appropriate words as necessary.",Do we graduate on may 25th?,"---
- Do we graduate on {May} 25th?
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2167,"Rewrite the sentence, capitalizing appropriate words as necessary.",I start my diet on january 1st.,"---
- I start my diet on {January} 1st.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2168,"Rewrite the sentence, capitalizing appropriate words as necessary.",A baseball team from Japan will play a match with us in april.,"---
- A baseball team from Japan will play a match with us in {April}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2169,"Rewrite the sentence, capitalizing appropriate words as necessary.","If we win the match on friday, we will play again next week.","---
- If we win the match on {Friday}, we will play again next week.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2170,"Rewrite the sentence, capitalizing appropriate words as necessary.",Our class valedictorian was first to graduate on may 21st.,"---
- Our class valedictorian was first to graduate on {May} 21st.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2171,"Rewrite the sentence, capitalizing appropriate words as necessary.",natalie and nate are related.,"---
- {Natalie} and {Nate} are related.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2172,"Rewrite the sentence, capitalizing appropriate words as necessary.","stacy and her mom, jenna, are donating clothes.","---
- {Stacy} and her mom, {Jenna}, are donating clothes.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2173,"Rewrite the sentence, capitalizing appropriate words as necessary.",preston's voice is loud.,"---
- {Preston's} voice is loud.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2174,"Rewrite the sentence, capitalizing appropriate words as necessary.",ryan is in the same class as mary.,"---
- {Ryan} is in the same class as {Mary}.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2175,"Rewrite the sentence, capitalizing appropriate words as necessary.",beau plays the trumpet.,"---
- {Beau} plays the trumpet.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2176,"Rewrite the sentence, capitalizing appropriate words as necessary.",The harmon twins dance well.,"---
- The {Harmon} twins dance well.
",4/19/2014 15:43:32,4/19/2014 15:43:32,513,
2177,"Rewrite the sentence, capitalizing appropriate words as necessary.",Coach tyson's booming voice could be heard across the field.,"---
- Coach {Tyson's} booming voice could be heard across the field.
",4/19/2014 15:43:33,4/19/2014 15:43:33,513,
2178,"Rewrite the sentence, capitalizing appropriate words as necessary.",Captain wells plummeted into the ocean to save his crew.,"---
- Captain {Wells} plummeted into the ocean to save his crew.
",4/19/2014 15:43:33,4/19/2014 15:43:33,513,
2179,"Rewrite the sentence, capitalizing appropriate words as necessary.",Mr. wilcox has a photographic memory.,"---
- Mr. {Wilcox} has a photographic memory.
",4/19/2014 15:43:33,4/19/2014 15:43:33,513,
2180,"Rewrite the sentence, capitalizing appropriate words as necessary.",rick runs slower than lisa.,"---
- {Rick} runs slower than {Lisa}.
",4/19/2014 15:43:33,4/19/2014 15:43:33,513,
2181,"Rewrite the sentence, capitalizing appropriate words as necessary.","magic johnson was born on august 14th, 1959.","---
- {Magic Johnson} was born on {August} 14th, 1959.
",4/19/2014 15:43:33,4/19/2014 15:43:33,513,
2182,"Rewrite the sentence, choosing the underlined names that are correctly capitalized.",<u>terry and jill / Terry and Jill</u> are brother and sister.,"---
- {Terry and Jill} are brother and sister.
",4/19/2014 15:43:33,4/19/2014 15:43:33,514,
2183,"Rewrite the sentence, choosing the underlined names that are correctly capitalized.",Captain <u>white / White</u> is brave.,"---
- Captain {White} is brave.
",4/19/2014 15:43:33,4/19/2014 15:43:33,514,
536,"Rewrite the sentence, filling in the blank with either <b>a</b> or <b>an</b>.","Houston, we have ____ problem.","---
- Houston, we have {a} problem.
",9/26/2013 0:00:16,4/20/2014 2:45:56,27,
1529,"Rewrite the sentence, filling in the blank with either <b>a</b> or <b>an</b>.","Houston, we have <u>a / an</u> problem.","---
- Houston, we have {a} problem.
",4/19/2014 15:42:43,4/20/2014 2:47:25,371,
885,"Rewrite the sentence, filling in the blank with the past tense of <b>dig</b>.","Blackbeard _____ a deep hole and buried his chest there, where nobody would look.","---
- Blackbeard {dug} a deep hole and buried his chest there, where nobody would look.
",11/14/2013 19:55:58,4/20/2014 20:16:51,227,
439,"Rewrite the sentence, filling in the blank with an appropriate possessive pronoun.","Jon and Susie have the same shoes, but his are red and _____ are green.","---
- Jon and Susie have the same shoes, but his are red and {hers} are green.
",9/20/2013 21:56:27,4/21/2014 0:08:29,140,
1224,"Rewrite the sentence, filling in the blank with the correct word.","Despite all of the danger, Shackleton did not ___  a single man.","---
- Despite all of the danger, Shackleton did not {lose} a single man.
",4/19/2014 15:42:19,4/21/2014 0:09:23,270,
675,"Rewrite the sentence, placing commas in the right places.","The taxi is taking me to 14 Sesame Street Chicago, Illinois, 01234.","---
- The taxi is taking me to 14 Sesame {Street,} Chicago, Illinois 01234.
",10/13/2013 22:01:09,4/21/2014 0:11:04,163,
676,"Rewrite the sentence, placing commas in the right places.","I now work at 44 Fifth Street Portland, Maine, 01234.","---
- I now work at 44 Fifth {Street,} Portland, {Maine} 01234.
",10/13/2013 22:02:36,4/21/2014 0:11:42,163,
1975,"Rewrite the sentence, putting a space after the period.",I saw Ben yesterday.He was wearing a new shirt.,"---
- I saw Ben {yesterday. }He was wearing a new shirt.
",4/19/2014 15:43:08,4/21/2014 5:17:10,515,
1976,"Rewrite the sentence, putting spaces after each comma.","I want bacon,eggs,and toast,please.","---
- I want {bacon, eggs, and toast, }please.
",4/19/2014 15:43:08,4/21/2014 5:17:21,515,
1977,"Rewrite the sentence, removing the spaces in the numbers.","She ate 300 ,000 strawberries.","---
- She ate {300,000} strawberries.
",4/19/2014 15:43:08,4/21/2014 5:17:32,515,
1978,"Rewrite the sentence, removing the spaces in the numbers.",She walked 1 . 2 miles.,"---
- She walked {1.2} miles.
",4/19/2014 15:43:08,4/21/2014 5:17:48,515,
1622,Rewrite the sentence with the correct form of the underlined word.,Those <u>woman / women</u> were hilarious.,"---
- Those {women} were hilarious.
",4/19/2014 15:42:48,4/23/2014 14:05:03,396,
462,"Rewrite the sentence, choosing the correct underlined pronoun.","When he makes a mistake, show <u>him / her / it</u> how to improve.","---
- When he makes a mistake, show {him} how to improve.
",9/20/2013 22:42:53,4/25/2014 2:46:13,146,
1182,Rewrite the sentence so that the gender or number is consistent.,"When my Mom was in school, him would play jacks all the time.","---
- When my Mom was in school, {she} would play jacks all the time.
- When my {Dad} was in school, {he} would play jacks all the time.
",4/19/2014 15:42:15,4/25/2014 2:47:48,254,
1183,Rewrite the sentence so that the gender or number is consistent.,They need to go to his own bed to sleep.,"---
- They need to go to {their} own {beds} to sleep.
- {He} needs to go to his own bed to sleep.
",4/19/2014 15:42:15,4/25/2014 2:48:19,254,
1184,Rewrite the sentence so that the gender or number is consistent.,"When we make pizza, they use the right amount of sauce.","---
- When we make pizza, {we} use the right amount of sauce.
- When {they} make pizza, they use the right amount of sauce.
",4/19/2014 15:42:15,4/25/2014 2:50:57,254,
456,"Rewrite the sentence, filling in the blank with an appropriate pronoun.","As my Dad followed everyone to the plane, _____ had his pass ready.","---
- As my Dad followed everyone to the plane, {he} had his pass ready.
- As my Dad followed everyone to the plane, {they} had his pass ready.
",9/20/2013 22:33:11,4/25/2014 2:53:17,144,
457,"Rewrite the sentence, filling in the blank with an appropriate pronoun.","When my Mom was in school, _____ would play jacks all the time.","---
- When my Mom was in school, {she} would play jacks all the time.
",9/20/2013 22:34:51,4/25/2014 2:53:29,144,
1180,Rewrite the sentence so that the gender or number is consistent.,"When he makes a mistake, show her how to improve.","---
- When he makes a mistake, show {him} how to improve.
- When {she} makes a mistake, show her how to improve.
",4/19/2014 15:42:15,4/25/2014 2:54:04,253,
1186,Rewrite the sentence so that the gender or number is consistent.,He hit the mailbox pulling out of her driveway.,"---
- {She} hit the mailbox pulling out of her driveway.
- He hit the mailbox pulling out of {his} driveway.
",4/19/2014 15:42:15,4/25/2014 2:54:41,255,
1181,Rewrite the sentence so that the gender or number is consistent.,Joe wants to become astronauts when they are older.,"---
- Joe wants to become {an astronaut} when {he is} older.
- {They want} to become astronauts when they are older.
",4/19/2014 15:42:15,4/25/2014 3:07:13,254,
1185,Rewrite the sentence so that the gender or number is consistent.,Most people feel healthy when we exercise daily.,"---
- Most people feel healthy when {they} exercise daily.
- {We} people feel healthy when we exercise daily.
- {We} feel healthy when we exercise daily.
- Most {of us} feel healthy when we exercise daily.
- {Those} people feel healthy when {they} exercise daily.
- {They} feel healthy when {they} exercise daily.
",4/19/2014 15:42:15,4/25/2014 3:08:27,254,
1179,Rewrite the sentence so that the gender or number is consistent.,"As my Dad followed everyone to the plane, she had his pass ready.","---
- As my Dad followed everyone to the plane, {he} had his pass ready.
- As my {Mom} followed everyone to the plane, she had her pass ready.
- As my Dad followed everyone to the plane, {they} had his pass ready.
",4/19/2014 15:42:15,4/25/2014 3:15:46,253,
2085,"Rewrite the sentence, choosing the correct underlined word.",All five of the <u>poems / poems'</u> themes relate to love.,"---
- All five of the {poems'} themes relate to love.
",4/19/2014 15:43:26,4/29/2014 16:53:04,502,
2070,Rewrite each sentence with proper capitalization.,"Teddy roosevelt once said, ""believe you can and you're halfway there.""","---
- Teddy {Roosevelt} once said, ""{Believe} you can and you're halfway there.""
",4/19/2014 15:43:24,4/30/2014 19:57:46,497,
1120,"Rewrite the sentence, filling in the blank with either <b>this</b> or <b>that</b>.",_____ stained glass up there looks nice in the sun.,"---
- {That} stained glass up there looks nice in the sun.
",12/12/2013 21:44:42,4/30/2014 19:57:59,32,
1250,"Rewrite the sentence, choosing <b>their</b>, <b>there</b>, or <b>they're</b> depending on the context.",I see a hawk over <u>there / their / they're</u>.,"---
- I see a hawk over {there}.
",4/19/2014 15:42:21,4/30/2014 20:14:54,277,
1712,Rewrite the sentence with the correct underlined noun.,My <u>cousins / counsin's<u> live in Canada.,"---
- My {cousins} live in Canada.
",4/19/2014 15:42:52,5/1/2014 14:49:36,413,
1705,Rewrite the sentence with the correct underlined noun.,The <u>guest's / guests</u> shoes were placed in the corner.,"---
- The {guest's} shoes were placed in the corner.
",4/19/2014 15:42:52,5/1/2014 14:50:28,413,
922,Rewrite the sentence with the correct underlined noun.,The <u>guest's / guests</u> shoes were placed in the corner.,"---
- The {guest's} shoes were placed in the corner.
",12/9/2013 19:29:51,5/1/2014 14:51:17,12,
83,"Rewrite the sentence, changing the underlined verb into the past tense.",We  <u>move</u> to Boston last year.,"---
- We {moved} to Boston last year.
",9/15/2013 23:07:35,5/1/2014 16:25:41,18,
1727,"Rewrite the sentence, changing the underlined verb into the past tense.",We <u>move</u> to Boston last year.,"---
- We {moved} to Boston last year.
",4/19/2014 15:42:54,5/1/2014 16:25:45,420,
1737,"Rewrite the sentence, changing the underlined verb into the future tense.",The new park <u>open</u> next Thursday.,"---
- The new park {will open} next Thursday.
- The new park {opens} next Thursday.
",4/19/2014 15:42:54,5/1/2014 16:26:58,422,
525,"Rewrite the sentence, changing the underlined word to the future tense.",The new park <u>open</u> next Thursday.,"---
- The new park {will open} next Thursday.
- The new park {opens} next Thursday.
",9/25/2013 23:54:19,5/1/2014 16:27:28,19,
1794,Rewrite the sentence by using <b>because</b> to make the two smaller sentences into one larger sentence.,My dog is wagging his tail. He likes you.,"---
- My dog is wagging his tail{ because he likes you}.
",4/19/2014 15:42:57,5/1/2014 23:17:53,428,
1553,"Rewrite each sentence, filling in the blank with either <b>this</b> or <b>that</b>.",<u>This / That</u> stained glass up there looks nice in the sun.,"---
- {That} stained glass up there looks nice in the sun.
",4/19/2014 15:42:44,5/1/2014 23:22:21,375,
267," Rewrite each sentence with the plural of the word ""deer"".",Some _____ have visited our backyard.,"---
- Some {deer} have visited our backyard.
",9/16/2013 1:28:50,5/1/2014 23:23:08,60,
1647,Rewrite the sentence with the correct form of the underlined word.,Some <u>deer</u> have visited our backyard.,"---
- Some {deer} have visited our backyard.
",4/19/2014 15:42:49,5/1/2014 23:23:36,404,
964,"<img src=""http://i.imgur.com/qkPS6Th.jpg"">
<br>
Rewrite the sentence, filling in the blank with the past tense of ""hide"".
",The possum _____ in our backyard during the day.,"---
- The possum {hid} in our backyard during the day.
",12/10/2013 22:43:59,5/1/2014 23:24:08,241,
1645,Rewrite the sentence with the correct form of the underlined word.,The flock of <u>goose</u> soared into the sky.,"---
- The flock of {geese} soared into the sky.
",4/19/2014 15:42:49,5/1/2014 23:24:59,404,
1628,Rewrite the sentence with the correct form of the underlined word.,I have a sweet <u>teeth</u>.,"---
- I have a sweet {tooth}.
",4/19/2014 15:42:48,5/1/2014 23:25:56,398,
212,"Rewrite the sentence, filling in the blank with the past tense of ""go"".",My teacher _____ to the West Coast to attend a funeral.,"---
- My teacher {went} to the West Coast to attend a funeral.
",9/16/2013 1:00:15,5/1/2014 23:26:47,76,
1439,"Rewrite the sentence, choosing the underlined verb that is in the past tense.",My teacher <u>go</u> to the West Coast to attend a funeral.,"---
- My teacher {went} to the West Coast to attend a funeral.
",4/19/2014 15:42:37,5/1/2014 23:26:58,339,
1446,"Rewrite the sentence, changing the underlined verb to the past tense.",We <u>write</u> lots of essays in English class.,"---
- We {wrote} lots of essays in English class.
",4/19/2014 15:42:37,5/1/2014 23:29:06,341,
1442,"Rewrite the sentence, changing the underlined verb to the past tense.",The stenographer <u>write</u> everything said in court.,"---
- The stenographer {wrote} everything said in court.
",4/19/2014 15:42:37,5/1/2014 23:30:07,341,
1473,"Rewrite the sentence, choosing the underlined verb that is in the past tense.","Blackbeard <u>dig / dug</u> a deep hole and buried his chest there, where nobody would look.","---
- Blackbeard {dug} a deep hole and buried his chest there, where nobody would look.
",4/19/2014 15:42:38,5/1/2014 23:31:19,352,
887,"Rewrite the sentence, filling in the blank with the past tense of <b>dig</b>.","When they built the house, they made sure they _____ the foundation deep enough.","---
- When they built the house, they made sure they {dug} the foundation deep enough.
",11/14/2013 19:58:50,5/1/2014 23:32:51,227,
1470,"Rewrite the sentence, changing the underlined verb to the past tense.","When they built the house, they made sure they <u>dig</u> the foundation deep enough.","---
- When they built the house, they made sure they {dug} the foundation deep enough.
",4/19/2014 15:42:38,5/1/2014 23:33:19,351,
1427,"Rewrite the sentence, changing the underlined verb to the past tense.",I <u>build</u> sand castles every time I went to the beach.,"---
- I {built} sand castles every time I went to the beach.
",4/19/2014 15:42:36,5/1/2014 23:34:57,334,
1425,"Rewrite the sentence, changing the underlined verb to the past tense.",Eli <u>break</u> the school record by 30 seconds.,"---
- Eli {broke} the school record by 30 seconds.
",4/19/2014 15:42:36,5/1/2014 23:37:01,334,
1830,"Rewrite the sentence, changing the underlined word to an adverb.","Be careful eating that fish, it is full of <u>boney</u>.","---
- Be careful eating that fish, it is full of {bones}.
- Be careful eating that fish, it is full of {bone}.
",4/19/2014 15:42:59,5/1/2014 23:39:32,436,
1402,"Rewrite the sentence, making the underlined adjective into a comparative adjective.",Last night I watched the <u>scary</u> movie I have seen.,"---
- Last night I watched the {scariest} movie I have seen.
",4/19/2014 15:42:34,5/2/2014 22:32:32,326,
1401,"Rewrite the sentence, making the underlined adjective into a comparative adjective.",That cheese is the <u>stinky</u> thing ever.,"---
- That cheese is the {stinkiest} thing ever.
",4/19/2014 15:42:34,5/2/2014 22:33:16,326,
653,"Rewrite the sentence, making the underlined adjective into a comparative adjective.",Traveling is <u>easy</u> with a guide than without one.,"---
- Traveling is {easier} with a guide than without one.
",10/13/2013 21:42:37,5/2/2014 22:35:36,157,
1397,"Rewrite the sentence, making the underlined adjective into a comparative adjective.",Traveling is <u>easy</u> with a guide than without one.,"---
- Traveling is {easier} with a guide than without one.
",4/19/2014 15:42:34,5/2/2014 22:35:45,326,
1420,Rewrite the sentence with proper capitalization.,"Have you read ""how To eat fried worms?""","---
- Have you read ""{How to Eat Fried Worms}?""
",4/19/2014 15:42:35,5/2/2014 22:36:25,332,
1882,"Rewrite the sentence, placing commas in the right places.","In one mile, we should arrive at 23 Main St. Fairfax VA 22030.","---
- In one mile, we should arrive at {23 Main St., Fairfax, VA 22030}.
",4/19/2014 15:43:02,5/2/2014 22:39:39,453,
1349,"Rewrite the sentence, choosing the correct underlined word.","I used to have a teacher <u>whose, whom, who</u> gave tests every week.","---
- I used to have a teacher {who} gave tests every week.
",4/19/2014 15:42:27,5/2/2014 22:42:42,307,
1288,Rewrite the sentence with the correct underlined verb.,"My girlfriend, <u>whose / that / when</u> house is nearby, will be picking us up.","---
- My girlfriend, {whose} house is nearby, will be picking us up.
",4/19/2014 15:42:24,5/2/2014 22:43:15,289,
1296,"Rewrite the sentence, replacing the blank with the correct word.","I work best in the morning, _____ everything is quiet.","---
- I work best in the morning, {when} everything is quiet.
",4/19/2014 15:42:24,5/2/2014 22:43:42,290,
1319,"Rewrite the sentence, replacing the blank with the appropriate word.","I work best in the morning,  ______ everything is quiet.","---
- I work best in the morning, {when} everything is quiet.
",4/19/2014 15:42:25,5/2/2014 22:43:57,315,
1244,"Rewrite the sentence, filling in the blank with the correct word.",I like the band because of _____ drummer.,"---
- I like the band because of {their} drummer.
",4/19/2014 15:42:21,5/2/2014 22:44:46,275,
1229,"Rewrite the sentence, filling in the blank with the correct word.",They were careful to tie down ___ gear so it would not be lost.,"---
- They were careful to tie down {loose} gear so it would not be lost.
",4/19/2014 15:42:20,5/2/2014 22:45:29,270,
1212,"Rewrite the sentence, choosing <b>its</b> or <b>it's</b> depending on the context.","The lizard lost <u>it's/its</u> tail, but it will eventually regrow.","---
- The lizard lost {its} tail, but it will eventually regrow.
",4/19/2014 15:42:19,5/2/2014 22:46:48,263,
1215,"Rewrite the sentence, filling in the blank with the correct word.",I can't believe ___  already Friday!,"---
- I can't believe {it's} already Friday!
",4/19/2014 15:42:19,5/2/2014 22:47:29,264,
627,Rewrite the sentence with proper capitalization.,Many cities have a main street or a first street.,"---
- Many cities have a {Main Street} or a {First Street}.
",10/1/2013 20:28:28,5/2/2014 22:48:07,136,
2066,Rewrite each sentence with proper capitalization.,Many cities have a main street or a first street.,"---
- Many cities have a {Main Street} or a {First Street}.
",4/19/2014 15:43:24,5/2/2014 22:48:12,495,
753,"Rewrite the sentence, replacing the underlined word with the past participle of ""lose"".",I <u>lose</u> many games before becoming this skilled.,"---
- I {lost} many games before becoming this skilled.
",10/23/2013 2:55:40,5/2/2014 22:50:50,182,
1884,"Rewrite the sentence, choosing the underlined word that is the past participle of ""lose.""",I <u>lose / lost</u> many games before becoming this skilled.,"---
- I {lost} many games before becoming this skilled.
",4/19/2014 15:43:03,5/2/2014 22:51:29,454,
1916,"Rewrite the sentence, choosing the underlined word that is the past participle of ""go.""",I have <u>go / gone</u> down this road before.,"---
- I have {gone} down this road before.
",4/19/2014 15:43:04,5/2/2014 22:52:41,457,
1947,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",I wish I could have three dogs. However they would be very expensive.,"---
- I wish I could have three dogs. {However,} they would be very expensive.
",4/19/2014 15:43:05,5/2/2014 22:53:55,463,
2015,"Rewrite the sentence, choosing the correct underlined subject pronoun.",Have you seen Mary? <u>She / He</u> was here earlier.,"---
- Have you seen Mary? {She} was here earlier.
",4/19/2014 15:43:16,5/2/2014 22:54:28,483,
2029,"Rewrite the sentence, choosing the correct underlined subject pronoun.","Jon and Susie have the same shoes, but his are red and <u>its / hers</u> are green.","---
- Jon and Susie have the same shoes, but his are red and {hers} are green.
",4/19/2014 15:43:17,5/2/2014 22:55:31,486,
1997,"Rewrite the sentence, placing the description in the correct place.",A boy returned my frisbee with a baseball cap.,"---
- {A boy with a baseball cap returned my frisbee}.
",4/19/2014 15:43:13,5/2/2014 22:57:39,480,
1603,Rewrite the sentence in the active voice.,The cat was killed by curiosity.,"---
- {Curiosity killed the cat}.
",4/19/2014 15:42:47,5/3/2014 14:01:27,389,
1985,"Rewrite the sentence, choosing the correct underlined word.","She is a talented athlete, but she <u>has/had</u> poor sportsmanship.","---
- She is a talented athlete, but she {has} poor sportsmanship.
",4/19/2014 15:43:10,5/3/2014 14:03:16,476,
306,"Rewrite each sentence, changing the underlined words into a contraction.",I <u>have not</u> visited the Eiffel Tower.,"---
- I {haven't} visited the Eiffel Tower.
",9/16/2013 1:40:44,5/3/2014 14:08:34,105,
1869,"Rewrite each sentence, changing the underlined words into a contraction.",I <u>have not</u> visited the Eiffel Tower.,"---
- I {haven't} visited the Eiffel Tower.
",4/19/2014 15:43:01,5/3/2014 14:08:51,450,
1973,Rewrite the sentence with proper punctuation and spelling.,dnt rite a paper lik it is a txt message.,"---
- {Don't write a paper like it is a text message.}
",4/19/2014 15:43:07,5/3/2014 14:09:11,469,
791,Rewrite the sentence with proper punctuation and spelling.,wee cant even see too inches in fort of are noses,"---
- {We can't even see two inches in front of our noses.}
- {We can't even see 2 inches in front of our noses.}
",11/9/2013 21:51:08,5/3/2014 14:09:56,194,
1969,Rewrite the sentence with proper punctuation and spelling.,wee cant even see too inches in fort of are noses,"---
- {We can't even see two inches in front of our noses.}
- {We can't even see 2 inches in front of our noses.}
",4/19/2014 15:43:07,5/3/2014 14:10:09,469,
826,"Rewrite the sentence, replacing the blank with <b>although</b>.","_____ we studied common spelling mistakes, some of us still write ""all though.""","---
- {Although} we studied common spelling mistakes, some of us still write ""all though.""
",11/12/2013 18:43:34,5/3/2014 14:13:24,199,
843,"Rewrite the sentence, filling in the blank with either <b>bare</b> or <b>bear</b>.","Don't make any loud noises, I think there is a _____ in the car.","---
- Don't make any loud noises, I think there is a {bear} in the car.
",11/12/2013 20:54:17,5/3/2014 14:13:54,205,
