id,title,created,modified,categoryId,workbookId,description,classification,uid,flags
412,Possessive Nouns,4/19/2014 15:42:52,4/19/2014 15:42:52,1,1,"<b>Example:</b> My <b>father's</b> stamp collection is huge. 

<b>Example:</b> The <b>ship's</b> sails were filled with a gust of wind. 



Possessive nouns are used to show ownership. To make most common or proper nouns possessive, we add an apostrophe and an ""s"" to the end of the word. 

",Possessive Nouns,Possessive Nouns-1,"{archived,production}"
414,Use Collective Nouns-1,4/19/2014 15:42:53,4/19/2014 15:42:53,,1,"<b>Correct:</b> The red <b>team</b> scored the winning goal in the game.

<b>Incorrect:</b> The red <b>panel</b> scored the winning goal in the game.

<br>

Collective nouns are words like <b>team, panel, bunch, pack,</b> etc. They usually are singular and describe a group of things (<b>group</b> of people).

<br>

<b>Team</b> is a collective noun generally used to describe a group working towards a common cause, or in competition with another group.  For example, a sports team, oxen team, or 

<br>",,Use Collective Nouns-1,"{beta,production}"
451,Practice: Contractions,4/19/2014 15:43:01,4/19/2014 15:43:01,15,1,"<b>Separate:</b> I <u>do not</u> go to school on Saturday.

<b>Contraction:</b> I <b>don't</b> go to school on Saturday.

<br>

To make ""do"" and ""not"" a contraction, we write <b>don't</b>.

<br>",,"Haven't, Don't -2","{archived,production}"
416,Use Collective Nouns-2,4/19/2014 15:42:53,4/19/2014 15:42:53,,1,"<b>Correct:</b> The<b>panel</b> of jurors found him innocent.

<b>Incorrect:</b> The<b>bunch</b> of jurors found him innocent.

<br>

<b>Panel</b> is a collective noun generally used to describe a group of figures with authority that are discussing something.  For example, judges, juries, advisors, aids, etc...

<br>",,Use Collective Nouns-2,"{beta,production}"
415,Practice: Use Collective Nouns,4/19/2014 15:42:53,4/20/2014 17:25:43,1,1,,,Use Collective Nouns-alpha,"{beta,production}"
413,Practice: Possessive Nouns,4/19/2014 15:42:52,4/20/2014 17:39:32,1,1,"<b>Example:</b> My <b>father's</b> stamp collection is huge. 
<b>Example:</b> The <b>ship's</b> sails were filled with a gust of wind. 

Possessive nouns are used to show ownership. To make most common or proper nouns possessive, we add an apostrophe and an ""s"" to the end of the word. 
",Possessive Nouns,Possessive Nouns-alpha,"{archived,production}"
408,Practice: Singular And Plural Nouns,4/19/2014 15:42:50,4/20/2014 17:43:32,2,1,"<b>Subject is I:</b> <u>I</u> <u>run</u> a half-mile everyday.
<b>Subject is She:</b> <u>She</u> <u>runs</u> a half-mile everyday.
<br>
Subjects (<b>I, she</b>) and verbs (<b>run, runs</b>) have to agree with each other. 
If the subject of a sentence is ""I"", ""you"" or ""they"", we don't change the verb. If the subject is ""he"", ""she"", or ""it"", we add an ""s"" to the end of the verb.
<br>",Noun-Verb Agreement,Singular and Plural Nouns with Matching Verbs-alpha,"{archived,production}"
410,Practice: Common and Proper Nouns,4/19/2014 15:42:51,4/20/2014 17:49:25,1,1,"<b>Examples: man, woman, city, country, baseball team. </b>
<br>
Common nouns are ordinary words for people, places, and things, such as <b>man</b>, or <b>country</b>. Common nouns are not capitalized.
<br>",Common Nouns,Common & Proper Nouns-alpha,"{archived,production}"
417,Use Collective Nouns-3,4/19/2014 15:42:53,4/19/2014 15:42:53,,1,"<b>Correct:</b> There are 12 diapers in a <b>pack</b>.

<b>Incorrect:</b> There are 12 diapers in a <b>pack</b>.

<br>

<b> Pack</b> is a collective noun that can have many different meanings.  It can be a group of things packaged together, for example, soda, gum, or candy.  It can also refer to groups of animals that live together, especially wolves.

<br>",,Use Collective Nouns-3,"{beta,production}"
418,Use Collective Nouns-4,4/19/2014 15:42:53,4/19/2014 15:42:53,,1,"<b>Correct:</b> There is a huge <b>group</b> of people at the front gate.

<b>Incorrect:</b> There is a huge <u>bunch</u> of people at the front gate.

<br>

<b>Group</b> is a collective noun that usually refers to a number of people or objects that are nearby or considered together as one unit.  For example, a group of students, a group of packages, a group of fruits, etc... 
<br>",,Use Collective Nouns-4,"{beta,production}"
419,Past Tense,4/19/2014 15:42:54,4/19/2014 15:42:54,3,1,"<b>Past:</b> I <b>walked</b> to school.

<b>Present:</b> I <u>walk</u> to school.

<br>

When we want to talk about things that happened earlier, we usually add ""ed"" to the end of regular verbs to make them past tense.

<br>",Regular Past Tense,Past Tense-1,"{archived,production}"
422,Practice: Future Tense,4/19/2014 15:42:54,4/20/2014 17:42:27,3,1,"<b>Future:</b> I <b>will walk</b> to school.
<b>Present:</b> I <u>walk</u> to school.
<br>
We use the future tense to describe things that we think will happen. To make the future tense ( <b>will walk</b> ), we add the helping verb ""will"" before the verb ( <u>walk</u> ).
<br>",Regular Future Tense,Future Tense-alpha,"{archived,production}"
421,Future Tense,4/19/2014 15:42:54,4/19/2014 15:42:54,3,1,"<b>Future:</b> I <b>will walk</b> to school.

<b>Present:</b> I <u>walk</u> to school.

<br>

We use the future tense to describe things that we think will happen. To make the future tense ( <b>will walk</b> ), we add the helping verb ""will"" before the verb ( <u>walk</u> ).

<br>",Regular Future Tense,Future Tense-1,"{archived,production}"
424,"Practice: And, Or",4/19/2014 15:42:56,4/20/2014 18:01:19,4,1,"<b>Not Connected:</b> I like spaghetti. I like hamburgers.
<b>Connected:</b> I like spaghetti <b>and</b> I like hamburgers.
<br>
<b>And</b> connects two sentences into one longer sentence. In the example, we use <b>and</b> to show that the subject ( I ) likes both spaghetti and hamburgers.
<br>",Conjunction,"And, Or-alpha","{archived,production}"
423,And,4/19/2014 15:42:56,4/19/2014 15:42:56,4,1,"<b>Not Connected:</b> I like spaghetti. I like hamburgers.

<b>Connected:</b> I like spaghetti <b>and</b> I like hamburgers.

<br>

<b>And</b> connects two sentences into one longer sentence. In the example, we use <b>and</b> to show that the subject ( I ) likes both spaghetti and hamburgers.

<br>",Conjunction,"And, Or-1","{archived,production}"
430,Practice: Adjectives and Adverbs,4/19/2014 15:42:58,4/20/2014 18:39:55,13,1,"<b>Adjective:</b> The park we visited was really <b>beautiful</b>.
<b>Adverb:</b> You performed <u>beautifully</u> yesterday.
<br>
Adjectives (<b>beautiful</b>) are used to describe nouns (park).
<br>",Adjective,Adjectives and Adverbs-alpha,"{archived,production}"
425,Or,4/19/2014 15:42:56,4/19/2014 15:42:56,4,1,"<b>Not Connected:</b> Would you like spaghetti? Would you like a hamburger?

<b>Connected:</b> Would you like spaghetti, <b>or</b> would you like a hamburger?

<br>

<b>Or</b> connects two sentences into one longer sentence. In the example, <b>or</b> is used to show a <i>choice</i> between spaghetti or a hamburger.

<br>",Conjunction,"And, Or-2","{archived,production}"
426,So,4/19/2014 15:42:56,4/19/2014 15:42:56,4,1,"<b>Not Connected:</b> I don't like hamburgers. I will have spaghetti.

<b>Connected:</b> I don't like hamburgers, <b>so</b> I will have spaghetti.

<br>

<b>So</b> connects two <i>related</i> sentences into one larger one. In the example, <b>so</b> is used because the subject (I) does not like hamburgers, and has spaghetti instead.

<br>",Conjunction,"So, Because-1","{archived,production}"
420,Practice: Past Tense Verbs,4/19/2014 15:42:54,4/20/2014 19:07:39,3,1,"<b>Past:</b> I <b>walked</b> to school.
<b>Present:</b> I <u>walk</u> to school.
<br>
When we want to talk about things that happened earlier, we usually add ""ed"" to the end of regular verbs to make them past tense.
<br>",Regular Past Tense Verbs,Past Tense-alpha,"{archived,production}"
428,Because,4/19/2014 15:42:57,4/19/2014 15:42:57,4,1,"<b>Not Connected:</b> I like this spaghetti. There is a lot of cheese in it.

<b>Connected:</b> I like this spaghetti <b>because</b> there is a lot of cheese in it.

<br>

<b>Because</b> connects two sentences into one longer sentence. In the example, <b>because</b> is used to show that the amount of cheese is the <i>reason</i> the spaghetti is liked.

<br>",Conjunction,"So, Because-2","{archived,production}"
429,Adjectives,4/19/2014 15:42:57,4/19/2014 15:42:57,13,1,"<b>Adjective:</b> The park we visited was really <b>beautiful</b>.

<b>Adverb:</b> You performed <u>beautifully</u> yesterday.

<br>

Adjectives (<b>beautiful</b>) are used to describe nouns (park).

<br>",Adjective,Adjectives and Adverbs-1,"{archived,production}"
427,"Practice: So, Because",4/19/2014 15:42:56,4/20/2014 18:44:23,4,1,"<b>Not Connected:</b> I don't like hamburgers. I will have spaghetti.
<b>Connected:</b> I don't like hamburgers, <b>so</b> I will have spaghetti.
<br>
<b>So</b> connects two <i>related</i> sentences into one larger one. In the example, <b>so</b> is used because the subject (I) does not like hamburgers, and has spaghetti instead.
<br>",Conjunction,"So, Because-alpha","{archived,production}"
431,Adverbs,4/19/2014 15:42:58,4/19/2014 15:42:58,13,1,"<b>Adjective:</b> My car is really <u>slow</u>.

<b>Adverb:</b> I drive <b>slowly</b> when it is raining.

<br>

Adverbs are used to describe verbs, adjectives, or other adverbs. They usually describe how an action is being done (drive <b>slowly</b>).

<br>",Adverb,Adjectives and Adverbs-2,"{archived,production}"
432,Adjectives to Adverbs: Consonant Ending,4/19/2014 15:42:58,4/19/2014 15:42:58,13,1,"<b>Adjective:</b> Careful, that knife is <u>sharp</u>.

<b>Adverb:</b> I <b>sharply</b> turned the car around.

<br>

If an adjective ends in a consonant (sharp), then we usually add ""ly"" onto the end of the adjective to make it an adverb (sharply).

<br>",Adverb with Consonant Ending,"Adjectives to Adverbs: Consonant Ending and ""y"" Ending-1","{archived,production}"
439,"Practice: Can't, Won't",4/19/2014 15:43:00,4/20/2014 19:50:35,15,1,,,"Can't, Won't-alpha","{archived,production}"
434,"Adjectives to Adverbs: Ending in ""y""",4/19/2014 15:42:58,4/19/2014 15:42:58,13,1,"<b>Adjective:</b> I was really <u>happy</u> this morning.

<b>Adverb:</b> I will <b>happily</b> go out tonight.

<br>

Adjectives ending in ""y"" (happy), become adverbs by changing the ""y"" to an ""i"", and then adding ""ly""(<b>happily</b>).

<br>","Adverb with ""y""","Adjectives to Adverbs: Consonant Ending and ""y"" Ending-2","{archived,production}"
435,"Adjectives to Adverbs: Ending in ""le""",4/19/2014 15:42:58,4/19/2014 15:42:58,13,1,"<b>Adjective:</b> I think this task is pretty <u>simple</u>.

<b>Adverb:</b> You <b>simply</b> put the ball in the net.

<br>

Adjectives ending in ""le"" (simple), become adverbs by changing the ""le"" to ""ly""(<b>simply</b>).

<br>","Adverb with ""le""","Ajectives to Adverbs in ""le"" and ""e""-1","{archived,production}"
442,"Practice: I've, That's, It's",4/19/2014 15:43:00,4/20/2014 18:40:35,15,1,"<b>Separate:</b> I <u>have been</u> to Mexico before.
<b>Contraction:</b> <b>I've</b> been to Mexico before.
<br>
To make a contraction with ""I"" and ""have"", we write <b>I've</b>.
<br>",Contraction,"I've, That's, It's-alpha","{archived,production}"
437,"Adjectives to Adverbs: Ending in ""e""",4/19/2014 15:42:59,4/19/2014 15:42:59,13,1,"<b>Adjective:</b> You are <u>brave</u> enough to face your fears.

<b>Adverb:</b> Rita <b>bravely</b> faced her fears.

<br>

Adjectives ending in ""e"" (brave), become adverbs by simply adding ""ly"" to the end of the word (<b>bravely</b>).

<br>","Adverb with ""e""","Ajectives to Adverbs in ""le"" and ""e""-2","{archived,production}"
438,Can't,4/19/2014 15:42:59,4/19/2014 15:43:00,15,1,"<b>Separate:</b> I <u>can not</u> see in the dark.

<b>Contraction:</b> I <b>can't</b> see in the dark.

<br>

To make ""can"" and ""not"" a contraction, we write <b>can't</b>.

<br>",Contraction,"Can't, Won't-1","{archived,production}"
446,"I'm, You're, Let's",4/19/2014 15:43:01,4/20/2014 23:59:58,15,1,"<b>Separate:</b> <u>I am</u> responsible for managing the team.
<b>Contraction:</b> <b>I'm</b> responsible for managing the team.
<br>
The contraction for ""I am"" is made by writing <b>I'm</b>.
<br>",Contraction,"I'm, You're, Let's-alpha","{archived,production}"
440,Won't,4/19/2014 15:43:00,4/19/2014 15:43:00,15,1,"<b>Separate:</b> I <u>will not</u> sign anything until I've read the contract.

<b>Contraction:</b> I <b>won't</b> sign anything until I've read the contract.

<br>

To make ""will"" and ""not"" a contraction, we write <b>won't</b>.

<br>",Contraction,"Can't, Won't-2","{archived,production}"
441,I've,4/19/2014 15:43:00,4/19/2014 15:43:00,15,1,"<b>Separate:</b> I <u>have been</u> to Mexico before.

<b>Contraction:</b> <b>I've</b> been to Mexico before.

<br>

To make a contraction with ""I"" and ""have"", we write <b>I've</b>.

<br>",Contraction,"I've, That's, It's-1","{archived,production}"
450,"Practice: Haven't, Don't",4/19/2014 15:43:01,4/20/2014 19:23:33,15,1,"<b>Separate:</b> I <u>have not</u> contacted Mrs. Robinson.
<b>Contraction:</b> I <b>haven't</b> contacted Mrs. Robinson.
<br>
To make ""have"" and ""not"" a contraction, we write <b>haven't</b>.
<br>",Contraction,"Haven't, Don't -alpha","{archived,production}"
443,That's,4/19/2014 15:43:00,4/19/2014 15:43:00,15,1,"<b>Separate:</b> <u>That is</u> a good idea.

<b>Contraction:</b> <b>That's</b> a good idea.

<br>

To make a contraction with ""that"" and ""is"", we write <b>that's</b>.

<br>",Contraction,"I've, That's, It's-2","{archived,production}"
444,It's,4/19/2014 15:43:00,4/19/2014 15:43:00,15,1,"<b>Separate:</b> <u>It is</u> really great you decided to come.

<b>Contraction:</b> <b>It's</b> really great you decided to come.

<br>

To make a contraction with ""it"" and ""is"", we write <b>it's</b>.

<br>",Contraction,"I've, That's, It's-3","{archived,production}"
445,Practice: Contractions,4/19/2014 15:43:01,4/19/2014 15:43:01,15,1,"<b>Separate:</b> <u>I am</u> responsible for managing the team.

<b>Contraction:</b> <b>I'm</b> responsible for managing the team.

<br>

The contraction for ""I am"" is made by writing <b>I'm</b>.

<br>",,"I'm, You're, Let's-1","{archived,production}"
447,You're,4/19/2014 15:43:01,4/19/2014 15:43:01,15,1,"<b>Separate:</b> <u>I am</u> responsible for managing the team.

<b>Contraction:</b> <b>I'm</b> responsible for managing the team.

<br>

The contraction for """"I am"""" is made by writing <b>I'm</b>.

<br>""",Contraction,"I'm, You're, Let's-2","{archived,production}"
448,Let's,4/19/2014 15:43:01,4/19/2014 15:43:01,15,1,"<b>Correct: Let's</b> play a board game together.

<b>Incorrect:</b> <u>Lets</u> play a board game together.



<b>Let's</b> means ""let us"" and is used for suggestions. Lets without an apostrophe means ""to allow.""",Contractions,"I'm, You're, Let's-3","{archived,production}"
449,Haven't,4/19/2014 15:43:01,4/19/2014 15:43:01,15,1,"<b>Separate:</b> I <u>have not</u> contacted Mrs. Robinson.

<b>Contraction:</b> I <b>haven't</b> contacted Mrs. Robinson.

<br>

To make ""have"" and ""not"" a contraction, we write <b>haven't</b>.

<br>",Contraction,"Haven't, Don't -1","{archived,production}"
433,"Practice: Adjectives to Adverbs: Consonant Ending and ""y"" Ending",4/19/2014 15:42:58,4/20/2014 19:41:56,13,1,"<b>Adjective:</b> Careful, that knife is <u>sharp</u>.
<b>Adverb:</b> I <b>sharply</b> turned the car around.
<br>
If an adjective ends in a consonant (sharp), then we usually add ""ly"" onto the end of the adjective to make it an adverb (sharply).
<br>",Adverb with Consonant Ending,"Adjectives to Adverbs: Consonant Ending and ""y"" Ending-alpha","{archived,production}"
436,"Practice: Ajectives to Adverbs in ""le"" and ""e""",4/19/2014 15:42:59,4/20/2014 17:36:00,1,1,,,"Ajectives to Adverbs in ""le"" and ""e""-alpha","{beta,production}"
459,"Practice: Eaten, Been, Regular Past Participles",4/19/2014 15:43:04,4/20/2014 19:20:44,39,1,"<b>With a Helping Verb:</b> I have <b>walked</b> to the library before.
<b>As an Adjective:</b> Gene had <b>chilled</b> fruit with his lunch.

Regular past participles are made by adding ""ed"" to the end of the verbs. We use the past participle with helping verbs like ""have"" or ""had"" (I have <b>walked</b>). Past participles can also be used as adjectives when they come before nouns (<b>chilled fruit</b>), or when they follow the verb ""be"".",Past Participle,"Eaten, Been, Regular-alpha","{archived,production}"
454,Lost,4/19/2014 15:43:03,4/19/2014 15:43:03,39,1,"<b>Correct:</b> My favorite team has <b>lost</b> only once this season.

<b>Incorrect:</b> My favorite team has <u>losed</u> only once this season.



The past participle for ""lose"" is <b>lost</b>.",Past Participle,"Made, Lost, Gone-1","{archived,production}"
463,"Practice: However, Still",4/19/2014 15:43:05,4/20/2014 19:44:13,38,1,"<b>With However:</b> My friend said the ride was safe. <b>However,</b> I didn't believe him.
<b>Without However:</b> My friend said the ride was safe. I did not believe him.

We use <b>however</b> at the beginning of a sentence to say ""nevertheless"" or ""but"". We place a comma after <b>however</b> (<b>However,</b> I did not believe him).",Introductions,"However, Still-alpha","{archived,production}"
456,Made,4/19/2014 15:43:03,4/19/2014 15:43:03,39,1,"<b>Correct:</b> We have <b>made</b> many mistakes before coming to the right conclusion.

<b>Incorrect:</b> We have <u>maked</u> many mistakes before coming to the right conclusion.



The past participle for ""make"" is <b>made</b>.",Past Participle,"Made, Lost, Gone-2","{archived,production}"
457,Gone,4/19/2014 15:43:03,4/19/2014 15:43:03,39,1,"<b>Correct:</b> Velma has <b>gone</b> to visit her brother in the hospital.

<b>Incorrect:</b> Velma has <u>goed</u> to visit her brother in the hospital.



The past participle of ""go"" is <b>gone</b>.",Past Participle,"Made, Lost, Gone-3","{archived,production}"
458,Regular Past Participles,4/19/2014 15:43:04,4/19/2014 15:43:04,39,1,"<b>With a Helping Verb:</b> I have <b>walked</b> to the library before.

<b>As an Adjective:</b> Gene had <b>chilled</b> fruit with his lunch.



Regular past participles are made by adding ""ed"" to the end of the verbs. We use the past participle with helping verbs like ""have"" or ""had"" (I have <b>walked</b>). Past participles can also be used as adjectives when they come before nouns (<b>chilled fruit</b>), or when they follow the verb ""be"".",Past Participle,"Eaten, Been, Regular-1","{archived,production}"
510,Practice: Use Commas for Dates and Lists,4/19/2014 15:43:31,4/21/2014 0:01:15,8,1,"<b>Correct:</b> August 30th, 1972
<b>Incorrect:</b> 1972, 30th, August
<br>
When we write dates, we start with the month (August), then the day (30th), and end with the year (1972). We also put a comma in between the day and the year (August 30th, 1972).
<br>",Date Arrangement,Use Commas for Dates and Lists.-alpha,"{archived,production}"
452,Use Commas in Addresses,4/19/2014 15:43:02,4/23/2014 14:04:20,32,1,"<b>Correct:</b> My address is 79 Brookfield Lane, Springfield, Massachusetts 01234.
<b>Incorrect:</b> My address is 79 brookfield lane Springfield, Massachusetts, 01234.

When we write out our addresses, we always put commas after the name of the street (Brookfield Lane,) and after the name of the city (Springfield). Remember to capitalize both the street and state names, because they are proper nouns.",Punctuation,Use Commas in Addresses-1,"{archived,production}"
460,Eaten,4/19/2014 15:43:04,4/19/2014 15:43:04,39,1,"<b>Correct:</b> I have <b>eaten</b> pancakes before.

<b>Incorrect:</b> I have <u>eated</u> pancakes before.



The past participle for ""eat"" is <b>eaten</b>.",Past Participle,"Eaten, Been, Regular-2","{archived,production}"
461,Been,4/19/2014 15:43:05,4/19/2014 15:43:05,39,1,"<b>Correct:</b> I have <b>been</b> in a band before.

<b>Incorrect:</b> I have <u>beed</u> in a band before.



The past participle for ""be"" is <b>been</b>.",Past Participle,"Eaten, Been, Regular-3","{archived,production}"
453,Practice: Use Commas in Addresses,4/19/2014 15:43:02,4/23/2014 14:04:37,32,1,"<b>Correct:</b> My address is 79 Brookfield Lane, Springfield, Massachusetts 01234.
<b>Incorrect:</b> My address is 79 brookfield lane Springfield, Massachusetts, 01234.

When we write out our addresses, we always put commas after the name of the street (Brookfield Lane,) and after the name of the city (Springfield). Remember to capitalize both the street and state names, because they are proper nouns.",Punctuation,Use Commas in Addresses-alpha,"{archived,production}"
464,Still,4/19/2014 15:43:06,4/19/2014 15:43:06,38,1,"<b>With Still:</b> I don't like roller coasters. Still, I think theme parks are fun.

<b>Without Still:</b> I don't like roller coasters. I think theme parks are fun.



We use <b>still</b> at the beginning of a sentence to say something is true <i>despite</i> what was said earlier. We place a comma after <b>still</b> (<b>Still,</b> I think theme parks are fun).",Introductions,"However, Still-2","{archived,production}"
465,Meanwhile,4/19/2014 15:43:06,4/19/2014 15:43:06,38,1,"<b>With Meanwhile:</b> I was cleaning the whole house. <b>Meanwhile,</b> my brother was still sleeping.

<b>Without Meanwhile:</b> I was cleaning the whole house. My brother was still sleeping.



We use <b>meanwhile</b> at the beginning of a sentence to say two events are happening at the same time. We place a comma after <b>meanwhile</b> (<b>Meanwhile,</b> my brother was still sleeping).",Introductions,"Meanwhile, Times-1","{archived,production}"
455,"Practice: Made, Lost, Gone",4/19/2014 15:43:03,4/20/2014 17:50:08,39,1,"<b>Correct:</b> My favorite team has <b>lost</b> only once this season.
<b>Incorrect:</b> My favorite team has <u>losed</u> only once this season.

The past participle for ""lose"" is <b>lost</b>.",Past Participle,"Made, Lost, Gone-alpha","{archived,production}"
467,Commas after Introductory Prepositional Phrases,4/19/2014 15:43:06,4/19/2014 15:43:06,38,1,"<b>Correct:</b> In 1492, Columbus crossed the ocean blue.

<b>Incorrect</b>In 1492 Columbus crossed the ocean blue.



When a sentence begins with a prepositional phrase (on the docks, at the park, in 1522), we always put a comma the introductory prepositional phrase.",Introductions,"Meanwhile, Times-2","{archived,production}"
468,Correct Messy Sentences,4/19/2014 15:43:07,4/19/2014 15:43:07,46,1,,Messy Sentences,M2. Correcting Messy Sentences-1,"{archived,production}"
470,Using Periods,4/19/2014 15:43:08,4/19/2014 15:43:08,29,1,"<b>Correct:</b> I went to the zoo. I saw an elephant.



<b>Incorrect:</b> I went to the zoo.I saw an elephant.

<b>Incorrect:</b> I went to the zoo .I saw an elephant.

<br>

We put a space <i>after</i> a period.

<br>",Period Spacing,Using Spaces with Punctuation-1,"{archived,production}"
472,Using Commas,4/19/2014 15:43:08,4/19/2014 15:43:08,29,1,"<b>Correct:</b> Victor, Lucas, and Don play basketball.



<b>Incorrect:</b> Victor,Lucas,and Don play basketball.

<b>Incorrect:</b> Victor ,Lucas ,and Don play basketball.

<br>

We put a space <i>after</i> a comma. We do not put a space before a comma. 

<br>",Comma Spacing,Using Spaces with Punctuation-2,"{archived,production}"
474,Using Periods with Numbers,4/19/2014 15:43:09,4/19/2014 15:43:09,29,1,"<b>Correct:</b> They hiked 1.7 miles.



<b>Incorrect:</b> They hiked 1. 7 miles.

<br>

We do not put a space <i>before</i> or <i>after</i> a period when we are writing numbers. 

<br>",Period Spacing with Numbers,Using Spaces with Punctuation-4,"{archived,production}"
475,Using Quotation Marks,4/19/2014 15:43:09,4/19/2014 15:43:09,29,1,"<b>Correct:</b> Our librarian always reminds us, ""Speak softly in the library.""
<b>Incorrect:</b> Our librarian always reminds us,  ""   Speak softly in the library.""

Whenever we use quotation marks, they always go right next to a word or punctuation (<b>""Speak softly in the library.""</b>). We never put in extra spaces between quotation marks and the words next to them.",Spacing,Using Spaces with Punctuation-5,"{archived,production}"
469,Practice: Correct Messy Sentences,4/19/2014 15:43:07,4/20/2014 23:59:15,46,1,,Messy Sentences,M2. Correcting Messy Sentences-alpha,"{archived,production}"
471,Practice: Spaces with Punctuation,4/19/2014 15:43:08,4/21/2014 4:56:49,29,1,"<b>Correct:</b> I went to the zoo. I saw an elephant.

<b>Incorrect:</b> I went to the zoo.I saw an elephant.
<b>Incorrect:</b> I went to the zoo .I saw an elephant.
<br>
We put a space <i>after</i> a period.
<br>",Period Spacing,Using Spaces with Punctuation-alpha,"{archived,production}"
462,However,4/19/2014 15:43:05,12/18/2014 20:52:59,38,1,"<b>With However:</b> My friend said the ride was safe. <b>However,</b> I didn't believe him.

<b>Without However:</b> My friend said the ride was safe. I did not believe him.



We use <b>however</b> at the beginning of a sentence to say ""nevertheless"" or ""but."" We place a comma after <b>however</b> (<b>However,</b> I did not believe him).",Introductions,"However, Still-1","{archived,production}"
479,Misplaced Modifiers,4/19/2014 15:43:13,4/19/2014 15:43:13,40,1,"<b>Correct:</b> The drawing <b>on the refrigerator</b> was done by my son.
<b>Incorrect:</b> The drawing was done by my son <u>on the refrigerator</u>.

It is best to describe everything about something (drawing <b>on the refrigerator</b>) <i>before</i> mentioning other people or things related to it (done by my son). The first example mentions a drawing that is on the refrigerator, while the second example shows an odd situation where the son was on top of the refrigerator.""",Sentence Structure,Misplaced Modifiers-1,"{archived,production}"
484,"Practice: Subjective, Objective, and Possessive Pronouns",4/19/2014 15:43:16,4/20/2014 23:58:35,23,1,"<b>Correct: I</b> will conduct the meeting.
<b>Incorrect:</b> <u>Me</u> will conduct the meeting.
<b>Also Incorrect:</b> <u>Mine</u> will conduct the meeting.
<br>
Subject pronouns (I) are words like ""I,"" ""you,"" ""he,"" ""she,"" ""it,"" ""we,"" ""you,"" and ""they."" They are usually near the front of the sentence and go <i>before</i> the verb.
<br>",Pronoun Case,6.1a-alpha,"{archived,production}"
481,Intensive Pronouns vs. Reflexive Pronouns,4/19/2014 15:43:14,4/19/2014 15:43:14,24,1,"<b>Intensive:</b> I  <b>myself</b> organized the meeting.

<b>Reflexive:</b> I organized <u>myself</u> before going to the meeting.

<br>

Intensive Pronouns (<b>myself</b>) use the same words as reflexive pronouns (<u>myself</u>). However, when using intensive pronouns, the word emphasizes the the subject (I) emphasizes that it <i>does something</i> (organized the meeting). When the word is used as a reflexive pronoun, it emphasizes what the subject does to <i>itself</i> (organized <u>myself</u>).

<br>

",Intensive Pronoun,Intensive Pronouns-1,"{archived,production}"
480,Practice: Misplaced Modifiers,4/19/2014 15:43:13,4/20/2014 20:23:28,40,1,"<b>Correct:</b> The drawing <b>on the refrigerator</b> was done by my son.
<b>Incorrect:</b> The drawing was done by my son <u>on the refrigerator</u>.

It is best to describe everything about something (drawing <b>on the refrigerator</b>) <i>before</i> mentioning other people or things related to it (done by my son). The first example mentions a drawing that is on the refrigerator, while the second example shows an odd situation where the son was on top of the refrigerator.",Sentence Structure,Misplaced Modifiers-alpha,"{archived,production}"
483,Subjective Pronouns,4/19/2014 15:43:16,4/19/2014 15:43:16,23,1,"<b>Correct: I</b> will conduct the meeting.

<b>Incorrect:</b> <u>Me</u> will conduct the meeting.

<b>Also Incorrect:</b> <u>Mine</u> will conduct the meeting.

<br>

Subject pronouns (I) are words like ""I,"" ""you,"" ""he,"" ""she,"" ""it,"" ""we,"" ""you,"" and ""they."" They are usually near the front of the sentence and go <i>before</i> the verb.

<br>",Pronoun Case,6.1a-1,"{archived,production}"
485,Object Pronouns,4/19/2014 15:43:17,4/19/2014 15:43:17,23,1,"<b>Correct:</b> Will you please call <b>her</b> when you finish the poster?

<b>Incorrect:</b> Will you please call <u>she</u> when you finish the poster?

<b>Also Incorrect:</b> Will you please call <u>hers</u> when you finish the poster?

<br>

Object pronouns (<b>her</b>) are words like ""me"", ""you"", ""him"", ""her"", ""it"", ""us"", and ""them"". Object pronouns go after the verb (call).

<br>",Pronoun Case,6.1a-2,"{archived,production}"
486,Possessive Pronouns,4/19/2014 15:43:17,4/19/2014 15:43:17,23,1,"<b>Correct:</b> Our project is more difficult than theirs.

<b>Incorrect:</b> Our project is more difficult than they.

<b>Also Incorrect:</b> Our project is more difficult than them.

<br>

Possessive pronouns (<b>theirs</b>) are words like ""mine"", ""yours"", ""his"", ""hers"", ""its"", ""ours"", and ""theirs"". They refer to something the subject owns (project).

<br>",Pronoun Case,6.1a-3,"{archived,production}"
487,Tag Questions,4/19/2014 15:43:20,4/19/2014 15:43:20,37,1,"<b>Positive:</b> We are going to make it, aren't we?

<b>Negative:</b> You aren't on my team, are you?



Tag questions are little questions that we place at the end of sentences when we want to confirm what we just asked, or suggest an answer.  If the first part of the sentence is positive (we <b>are</b> going to make it) then the tag question is negative (<b>aren't we</b>).  If the first part is negative, then the tag question is positive.",Tag Question,"Use a Comma to Set off the Words ""Yes"" and ""No""-1","{archived,production}"
